61107.587 	0.20020 	0.20037 	0.24644 	-0.04858 	-0.13733 	0.04559 	-0.04965 	-0.85005 	-0.01722 	0.29746 	0.02541 	1.01015 	0.05888 	0.06073 	1.21717 	0.38985 	0.76438 	0.05304 	-0.10394 	1.03955 	-0.31883 	-0.38479 	-0.21926 	-1.37219 	-0.79777 	1.03367 	-0.24579 	0.30976 	0.68013 	-0.63087 
61107.589 	0.19782 	0.19799 	0.21300 	0.01923 	-0.06612 	0.05471 	-0.03647 	-0.31611 	0.08713 	0.23046 	-0.03150 	1.00812 	0.12284 	-0.01119 	1.20303 	0.20508 	0.61914 	0.15708 	-0.16549 	-0.20377 	-0.13924 	-0.18137 	-0.17847 	-1.23330 	-0.76799 	0.09831 	-1.52685 	0.63300 	-0.22222 	-1.40741 
61107.591 	0.19306 	0.19304 	0.19938 	0.01012 	-0.08850 	0.06180 	-0.03951 	0.27558 	0.17730 	0.22741 	-0.04065 	1.00812 	0.15838 	-0.10376 	0.39777 	-0.07919 	0.43408 	0.29477 	-0.09284 	-1.36895 	-0.36928 	-0.17035 	-0.07955 	-0.43903 	-0.63027 	-0.25424 	-1.93624 	0.88215 	-0.44444 	-1.34007 
61107.593 	0.18628 	0.18626 	0.22353 	-0.07996 	-0.14344 	0.09119 	-0.11246 	0.67173 	-0.08004 	0.20406 	-0.00915 	1.00914 	0.14416 	-0.06510 	-0.39980 	-0.42944 	0.23346 	0.30497 	-0.05046 	-2.02192 	-0.92129 	-0.06613 	-0.10198 	-0.29827 	-0.41191 	0.40678 	-1.33221 	0.70370 	-0.07744 	-0.38591 
61107.595 	0.17712 	0.17729 	0.27864 	-0.13259 	-0.10783 	0.06079 	-0.05876 	0.91185 	-0.03040 	0.11574 	-0.00610 	1.01117 	0.11269 	0.07085 	-0.38563 	-0.09645 	0.04708 	0.21827 	-0.03633 	-2.45571 	-1.44438 	0.11629 	-0.17031 	-0.91492 	-0.16253 	0.98305 	-0.01684 	0.44781 	0.12795 	0.13758 
61107.597 	0.16558 	0.16575 	0.33746 	-0.09717 	-0.04985 	-0.05268 	0.12969 	0.36677 	0.56839 	0.02132 	-0.05081 	1.01117 	0.03959 	0.08907 	0.16599 	0.25888 	-0.10090 	0.07752 	-0.00404 	-3.03562 	-1.73430 	0.02470 	-0.14176 	-0.97189 	0.05831 	0.56271 	0.86532 	0.48485 	0.21212 	0.41611 
61107.599 	0.15276 	0.15275 	0.35975 	-0.11032 	-0.02340 	-0.15603 	0.16920 	-0.49341 	0.92401 	-0.04772 	-0.06199 	1.01015 	-0.03858 	0.04150 	0.79555 	0.13299 	-0.21174 	0.01224 	-0.02725 	-2.71142 	-1.54474 	-0.20041 	-0.07853 	-0.57978 	0.18486 	-0.47119 	0.92256 	0.37710 	0.30976 	1.52862 
61107.601 	0.13884 	0.13901 	0.31084 	-0.20344 	-0.00610 	-0.15502 	0.03141 	-0.67680 	0.94529 	-0.14518 	-0.01931 	1.00711 	-0.03147 	0.11336 	1.07374 	0.01117 	-0.31700 	0.06018 	-0.08880 	-1.53790 	-0.94866 	-0.24951 	-0.11830 	-0.60995 	0.18983 	-1.09091 	1.22819 	0.02020 	-0.15488 	1.90572 
61107.603 	0.12162 	0.12179 	0.18328 	-0.21457 	0.02848 	-0.08916 	-0.03951 	-0.74468 	0.34853 	-0.24772 	-0.01016 	1.00711 	-0.00609 	0.19433 	0.27935 	0.23046 	-0.45942 	0.22745 	-0.15137 	-0.26264 	-0.60336 	-0.21945 	-0.20907 	-1.43998 	0.10546 	-0.93559 	1.74832 	0.05051 	-0.87205 	0.65101 
61107.605 	0.10111 	0.10128 	0.00248 	-0.14372 	0.09461 	-0.09524 	0.00101 	-0.57548 	-0.71226 	-0.20508 	-0.02439 	1.00711 	-0.05178 	0.13664 	-1.00909 	0.45990 	-0.66066 	0.42839 	-0.24118 	0.17175 	-0.88991 	-0.33268 	-0.19479 	-2.05349 	0.00868 	-0.56949 	1.13423 	0.49158 	-0.68687 	-0.04362 
61107.607 	0.08078 	0.08095 	-0.18080 	-0.09413 	0.11902 	-0.15502 	0.03141 	0.58359 	-0.70415 	-0.11066 	0.00508 	1.00609 	-0.12487 	0.08097 	-1.54242 	0.10964 	-0.90586 	0.56200 	-0.33502 	-0.16302 	-1.24163 	-0.39881 	-0.10912 	-1.24339 	-0.02730 	-0.22373 	-0.30303 	0.80135 	0.30303 	0.52349 
61107.609 	0.06154 	0.06172 	-0.31579 	-0.07692 	0.07935 	-0.19352 	0.02128 	1.42929 	-0.22188 	-0.13503 	0.02236 	1.00406 	-0.16345 	0.15587 	-0.90385 	-0.55228 	-1.14858 	0.74458 	-0.37135 	-0.50717 	-1.02773 	-0.26153 	-0.14890 	0.12610 	0.02978 	0.42373 	-0.41077 	0.79461 	0.55892 	0.40604 
61107.611 	0.04176 	0.04194 	-0.38390 	-0.10526 	0.07833 	-0.24519 	0.00405 	0.65653 	-0.65653 	-0.22640 	-0.00305 	1.00406 	-0.16853 	0.24190 	0.05466 	-0.50254 	-1.33682 	0.80170 	-0.28053 	-0.61132 	-0.63767 	-0.22546 	-0.30085 	0.33399 	0.15261 	0.76610 	1.13423 	0.44108 	-0.31987 	-0.50671 
61107.613 	0.02070 	0.02088 	-0.40433 	-0.13259 	0.07935 	-0.29787 	-0.04154 	-0.72847 	-0.60081 	-0.30660 	-0.02134 	1.00609 	-0.18477 	0.19636 	0.45547 	-0.21117 	-1.44143 	0.51305 	-0.18467 	-0.75623 	-0.63666 	-0.40382 	-0.36612 	-0.26811 	0.28164 	0.11525 	1.54362 	0.01684 	-0.77778 	-0.10738 
61107.615 	-0.00110 	-0.00092 	-0.41858 	-0.12753 	0.04273 	-0.28875 	-0.08713 	-0.75785 	0.38197 	-0.28223 	-0.05589 	1.00711 	-0.23756 	0.10425 	0.53947 	-0.66701 	-1.45627 	0.22643 	-0.16650 	-0.85585 	-0.80717 	-0.40182 	-0.32227 	-0.17762 	0.36104 	-0.61695 	0.07071 	-0.01684 	-0.16162 	0.93289 
61107.617 	-0.02289 	-0.02252 	-0.46254 	-0.14069 	0.02848 	-0.28571 	-0.06687 	0.36575 	0.41439 	-0.15939 	-0.10061 	1.00609 	-0.25076 	0.11842 	0.68725 	-1.06667 	-1.38821 	0.17646 	-0.10293 	-0.82868 	-0.73756 	-0.23648 	-0.25904 	0.39534 	0.36104 	-0.34915 	-0.82492 	-0.00337 	0.35354 	0.18456 
61107.619 	-0.04376 	-0.04321 	-0.54241 	-0.13259 	0.00000 	-0.29889 	-0.03141 	0.28875 	-0.58055 	-0.10355 	-0.09756 	1.00305 	-0.20711 	0.19028 	0.32794 	-0.66396 	-1.24394 	0.14790 	-0.03128 	-0.34868 	-0.61244 	-0.27055 	-0.19275 	0.69525 	0.29156 	0.37627 	-0.63973 	-0.36364 	0.36364 	-1.24579 
61107.621 	-0.06390 	-0.06335 	-0.62910 	-0.07591 	-0.06307 	-0.20263 	-0.10030 	-0.71125 	-1.01212 	-0.16345 	-0.07520 	1.00203 	-0.20406 	0.21356 	-0.34312 	-0.09949 	-1.03960 	0.11118 	-0.09788 	0.77288 	-0.70123 	-0.33067 	-0.10096 	0.48054 	0.18486 	0.65763 	-0.61279 	-0.72054 	0.52862 	-0.88926 
61107.623 	-0.08368 	-0.08331 	-0.67492 	-0.04251 	-0.08749 	-0.05775 	-0.21277 	-0.79230 	-0.84397 	-0.24467 	-0.08130 	1.00203 	-0.21624 	0.15789 	-0.50000 	0.16751 	-0.81545 	0.12444 	-0.17054 	1.07119 	-0.80919 	-0.04108 	0.01511 	0.51803 	0.07444 	0.36271 	-1.07047 	-0.49495 	0.60269 	0.14094 
61107.625 	-0.10309 	-0.10254 	-0.64025 	-0.02834 	-0.10783 	-0.04661 	-0.22188 	-0.34549 	-0.64438 	-0.28020 	-0.11077 	1.00102 	-0.14822 	0.10931 	-0.50405 	-0.08223 	-0.64208 	0.08160 	-0.07165 	-0.47547 	-0.67399 	0.27375 	0.07453 	1.20987 	-0.03102 	-0.29492 	-0.79461 	-0.07744 	0.07407 	-0.04362 
61107.627 	-0.12085 	-0.12030 	-0.51950 	-0.04150 	-0.16582 	-0.13576 	-0.19554 	-0.58865 	-0.09625 	-0.23350 	-0.15041 	1.00000 	-0.06802 	0.13968 	-0.52328 	-0.47513 	-0.58573 	0.05508 	0.09299 	-1.42831 	-0.43386 	0.14099 	0.05842 	1.62724 	-0.13275 	-0.73220 	0.72391 	-0.29966 	-0.52525 	-0.29530 
61107.628 	-0.13659 	-0.13604 	-0.34489 	-0.11032 	-0.21872 	-0.16717 	-0.22492 	-0.56636 	0.58359 	-0.19086 	-0.18191 	1.00000 	-0.05178 	0.14676 	0.07996 	-0.07919 	-0.66437 	0.14382 	0.13591 	-0.17660 	-0.38845 	-0.09219 	0.00000 	0.82135 	-0.22829 	-0.50169 	1.60403 	-0.75758 	-0.68013 	0.37248 
61107.630 	-0.15087 	-0.15033 	-0.17647 	-0.14777 	-0.22482 	-0.10638 	-0.19048 	0.64539 	0.66667 	-0.20914 	-0.20020 	0.99899 	-0.03756 	0.09615 	0.80466 	0.62944 	-0.82227 	0.19277 	0.02044 	1.45085 	-0.48834 	-0.04509 	-0.08873 	-0.27816 	-0.30397 	0.02034 	0.87542 	-0.49832 	-0.53535 	0.31208 
61107.632 	-0.16406 	-0.16351 	-0.06935 	-0.16903 	-0.22075 	-0.05674 	-0.06282 	0.99797 	0.22391 	-0.20406 	-0.20732 	0.99798 	-0.01015 	0.12652 	0.47166 	0.27005 	-0.96282 	0.12444 	-0.12210 	1.32429 	-0.29361 	-0.00501 	-0.15093 	-0.38205 	-0.34491 	0.38644 	-0.39394 	-0.07071 	-0.06061 	-1.13468 
61107.634 	-0.17578 	-0.17523 	-0.04706 	-0.22672 	-0.26246 	-0.06079 	0.01216 	-0.47619 	0.00000 	-0.18680 	-0.21951 	0.99596 	-0.04061 	0.21154 	-0.63968 	-0.03959 	-1.00245 	0.17951 	-0.23310 	0.32542 	0.17943 	-0.16634 	-0.16317 	-0.11395 	-0.35236 	0.54576 	-1.18792 	-0.38721 	0.51852 	-1.43098 
61107.636 	-0.18493 	-0.18438 	-0.08421 	-0.20344 	-0.26551 	-0.04559 	-0.00912 	-1.06869 	0.00507 	-0.21523 	-0.24593 	0.99596 	-0.10761 	0.13968 	-0.99393 	0.61421 	-0.90710 	0.39677 	-0.27044 	0.70056 	0.45314 	-0.26454 	-0.14380 	-0.60324 	-0.34243 	0.35254 	-0.77441 	-0.96633 	0.60269 	0.17450 
61107.638 	-0.19116 	-0.19061 	-0.12260 	-0.08300 	-0.16073 	0.00304 	0.01114 	0.10537 	-0.33637 	-0.20508 	-0.24593 	0.99596 	-0.14924 	0.02227 	-0.20445 	0.43147 	-0.69967 	0.44267 	-0.13825 	1.20226 	0.37812 	-0.11524 	-0.03569 	-1.17297 	-0.34119 	-0.28814 	0.28620 	-0.98990 	0.14815 	0.60067 
61107.640 	-0.19518 	-0.19464 	-0.10588 	-0.03340 	-0.09359 	0.02128 	0.08105 	0.79230 	-0.66565 	-0.18071 	-0.18801 	0.99596 	-0.11168 	0.13968 	0.40688 	-0.43858 	-0.43589 	0.24785 	0.08482 	0.03616 	0.15206 	0.18524 	0.08360 	-0.81773 	-0.36104 	-0.97288 	0.55556 	-0.67003 	-0.40741 	-0.25503 
61107.642 	-0.19775 	-0.19720 	-0.01981 	-0.09109 	-0.08138 	0.00709 	0.04154 	0.00608 	-0.30091 	-0.23655 	-0.12195 	0.99596 	-0.03858 	0.30263 	0.35830 	-0.26599 	-0.18202 	-0.01492 	0.14613 	-1.20457 	-0.13217 	0.37357 	0.10072 	-0.27481 	-0.40571 	-1.07071 	0.43434 	-0.65993 	-0.47811 	0.09060 
61107.644 	-0.19848 	-0.19793 	0.10217 	-0.11842 	0.01322 	0.01013 	-0.05370 	-0.24620 	0.42553 	-0.25888 	-0.08435 	0.99494 	-0.07411 	0.19130 	0.21964 	0.10660 	0.00374 	-0.25864 	0.10526 	-1.31872 	-0.27747 	0.23155 	0.10576 	-0.20443 	-0.46154 	-0.34237 	0.62626 	-0.73737 	0.01010 	0.76846 
