VARIABLES="X","Y","Z","X01","Y01","Z01","X02","Y02","Z02","X03","Y03","Z03"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
 ZONE I=   65,J=   25,K=    1,F=BLOCK
   13.3884951670546        13.3916973046893        13.3954732326994     
   13.3999233867176        13.4051648735304        13.4113338875688     
   13.4185883395272        13.4271106566053        13.4371106818453     
   13.4488285562611        13.4625374094617        13.4785456102015     
   13.4971982367762        13.5188773193079        13.5440002150345     
   13.5730155850992        13.6063961778016        13.6446274476407     
   13.6881911043541        13.7375433374210        13.7930876248453     
   13.8551418396568        13.9239015347289        13.9994021526601     
   14.0814824518114        14.1697557346625        14.2635917355420     
   14.3621158383337        14.4642282935173        14.5686444574725     
   14.6739544756042        14.7786969332563        14.8814389070436     
   14.9807014089830        15.0754160625652        15.1646622604599     
   15.2477667550771        15.3243067723729        15.3940917767851     
   15.4571342301358        15.5136132278696        15.5685535065756     
   15.6253221046673        15.6835613009310        15.7417727537272     
   15.7966327195992        15.8475843589561        15.8948145289584     
   15.9376262499451        15.9756509322056        16.0088161449916     
   16.0372863352921        16.0613931349210        16.0815684161771     
   16.0982867890660        16.1120241590082        16.1232359554987     
   16.1323361962870        16.1396899044989        16.1456116440000     
   16.1503678248744        16.1541810842328        16.1572355771167     
   16.1596824320272        16.1616449335854        13.4264169131239     
   13.4295824436501        13.4333152045425        13.4377144830266     
   13.4428960468025        13.4489945328744        13.4561660460713     
   13.4645909272143        13.4744766192271        13.4860605162118     
   13.4996126231826        13.5154377807272        13.5338771184039     
   13.5553082940430        13.5801438873838        13.6088274226432     
   13.6418262341035        13.6796202152052        13.7226855557791     
   13.7714732158829        13.8263820461855        13.8877262716799     
   13.9556991978216        14.0303358543366        14.1114768413834     
   14.1987398885666        14.2915019507876        14.3888984348511     
   14.4898421954367        14.5930633117195        14.6971680846175     
   14.8007118418876        14.9022780709492        15.0004047151405     
   15.0940356231385        15.1822607236751        15.2644144602248     
   15.3400788757484        15.4090655940704        15.4713869164385     
   15.5272198753886        15.5815317217453        15.6376509726527     
   15.6952239895678        15.7527695587445        15.8070019488175     
   15.8573706849559        15.9040604865042        15.9463823508165     
   15.9839719124506        16.0167575789923        16.0449019260650     
   16.0687328002445        16.0886771397775        16.1052041294720     
   16.1187842327375        16.1298676696902        16.1388637213411     
   16.1461332338875        16.1519871711603        16.1566888939609     
   16.1604584909031        16.1634780088769        16.1658968462086     
   16.1678368760455        13.4663760547884        13.4695093031913     
   13.4732039969824        13.4775584106547        13.4826871310211     
   13.4887234216494        13.4958217948387        13.5041607514972     
   13.5139456179455        13.5254113658355        13.5388252446290     
   13.5544889834087        13.5727402292533        13.5939527838619     
   13.6185350133053        13.6469259108715        13.6795880351358     
   13.7169963735690        13.7596222455147        13.8079119956474     
   13.8622603888644        13.9229784263817        13.9902574232289     
   14.0641320346961        14.1444444732390        14.2308163597062     
   14.3226310037714        14.4190326398260        14.5189452296684     
   14.6211118327279        14.7241529996946        14.8266388322357     
   14.9271673054241        15.0242913141342        15.1169655108325     
   15.2042891167829        15.2856033931157        15.3604946696361     
   15.4287765029469        15.4904610701529        15.5457235924035     
   15.5994805698563        15.6550265178686        15.7120114161137     
   15.7689691856978        15.8226476555938        15.8725019686020     
   15.9187149506013        15.9606046284913        15.9978103501823     
   16.0302612470661        16.0581182283242        16.0817057877902     
   16.1014465005093        16.1178047579292        16.1312462180224     
   16.1422165029013        16.1511207140966        16.1583160132050     
   16.1641101889848        16.1687639133285        16.1724950278244     
   16.1754837207775        16.1778778652815        16.1797980902805     
   13.5082586411940        13.5113683670448        13.5150353230114     
   13.5193570456428        13.5244472612753        13.5304382326886     
   13.5374833117359        13.5457596586001        13.5554710572312     
   13.5668507140010        13.5801638702954        13.5957099876343     
   13.6138241750389        13.6348774236166        13.6592750279248     
   13.6874526779826        13.7198694499049        13.7569967526234     
   13.7993023512156        13.8472292198930        13.9011691363699     
   13.9614307396350        14.0282038776719        14.1015229126789     
   14.1812312086140        14.2669531965651        14.3580767917353     
   14.4537526389152        14.5529127776049        14.6543097192933     
   14.7565744036615        14.8582877161694        14.9580582191924     
   15.0544497424504        15.1464248556326        15.2330895535595     
   15.3137901341439        15.3881161270918        15.4558825531806     
   15.5171015332526        15.5719469838518        15.6252983144825     
   15.6804252029159        15.7369803003178        15.7935086157276     
   15.8467825088698        15.8962612253446        15.9421261952391     
   15.9837005577452        16.0206263433466        16.0528331805177     
   16.0804807325054        16.1038910213292        16.1234834190858     
   16.1397188066353        16.1530593279487        16.1639472467615     
   16.1727846145626        16.1799259058720        16.1856765951933     
   16.1902953953517        16.1939985113644        16.1969647782414     
   16.1993409587435        16.2012467762178        13.5519131842122     
   13.5550116143222        13.5586652503080        13.5629712743319     
   13.5680429994907        13.5740122079292        13.5810316941698     
   13.5892779744530        13.5989540918912        13.6102924048805     
   13.6235571900921        13.6390468195008        13.6570951823553     
   13.6780719186164        13.7023808456604        13.7304560639604     
   13.7627549725022        13.7997472548059        13.8418989592784     
   13.8896514278887        13.9433949853231        14.0034371118585     
   14.0699669201737        14.1430185943658        14.2224360083735     
   14.3078448964304        14.3986353394141        14.4939610201103     
   14.5927578282999        14.6937828032256        14.7956718841727     
   14.8970111695551        14.9964143626478        15.0924506185576     
   15.1840863918587        15.2704309347633        15.3508330912376     
